ConversationID,Filename,PersonID,PersonCrmID,AccountID,AccountCrmID,MediaType,Platform,Date,Duration
32dd296b-c69d-4cd4-a285-e7bacbfd9494,transcript_video_32dd296b-c69d-4cd4-a285-e7bacbfd9494_1778525234618.txt,322528555,,11198283,,video,ms_teams,2026-04-22T17:51:18.546Z,996993
eb5f848b-a856-4d2a-a6b0-0ea3eb77cb98,transcript_video_eb5f848b-a856-4d2a-a6b0-0ea3eb77cb98_1778525235515.txt,372588832,,94547298,,video,ms_teams,2026-04-22T17:51:17.155Z,2573312
e8e1e2e7-b464-4125-9fb4-db69c8f52dc5,transcript_video_e8e1e2e7-b464-4125-9fb4-db69c8f52dc5_1778525237303.txt,268230444,,,,video,ms_teams,2026-04-22T15:40:16.186Z,3952450
9e04ca9e-6223-4a46-a2f9-5adab7419c99,transcript_video_9e04ca9e-6223-4a46-a2f9-5adab7419c99_1778525238734.txt,413273131,,107067018,,video,ms_teams,2026-04-22T15:05:31.174Z,2785601
08e58119-cd6a-42d2-ae05-e5d867168570,transcript_video_08e58119-cd6a-42d2-ae05-e5d867168570_1778525239975.txt,414213024,,,,video,ms_teams,2026-04-22T14:10:25.448Z,1519260
7d88c03a-1860-4ee0-be40-4e7a4f07cf74,transcript_video_7d88c03a-1860-4ee0-be40-4e7a4f07cf74_1778525240624.txt,414334600,,,,video,ms_teams,2026-04-22T13:51:22.173Z,2837888
cf72b238-bf39-47a6-b582-c16c73fc563f,transcript_video_cf72b238-bf39-47a6-b582-c16c73fc563f_1778525242066.txt,299459931,,86264700,,video,ms_teams,2026-04-22T13:41:16.761Z,1639912
0208a326-a975-41d7-b094-7d23e3da6122,transcript_video_0208a326-a975-41d7-b094-7d23e3da6122_1778525242601.txt,414595996,,,,video,ms_teams,2026-04-22T13:20:29.131Z,2508032
2523aa46-a25d-40fb-b260-31c3dc2eb15b,transcript_video_2523aa46-a25d-40fb-b260-31c3dc2eb15b_1778525243596.txt,414083054,,,,video,ms_teams,2026-04-22T12:50:28.027Z,1368321
357e939f-b0db-422c-8372-d38b058e9603,transcript_video_357e939f-b0db-422c-8372-d38b058e9603_1778525244193.txt,334735368,,94538151,,video,ms_teams,2026-04-22T12:40:55.329Z,2404648
96e25fbc-4ce2-4325-951e-d6dca063466b,transcript_video_96e25fbc-4ce2-4325-951e-d6dca063466b_1778525244679.txt,403744333,,59790090,,video,ms_teams,2026-04-22T12:10:09.520Z,1748475
2b323060-df58-4ff1-8bac-e09225f810a9,transcript_video_2b323060-df58-4ff1-8bac-e09225f810a9_1778525245287.txt,414301248,,,,video,ms_teams,2026-04-22T11:55:03.952Z,533525
2d460378-55c5-488e-ac7e-0aadd23efba9,transcript_video_2d460378-55c5-488e-ac7e-0aadd23efba9_1778525245869.txt,257573659,,77371020,,video,ms_teams,2026-04-22T09:40:21.462Z,1327767
0b247537-c0a4-4886-9ada-15ed86ca194e,transcript_video_0b247537-c0a4-4886-9ada-15ed86ca194e_1778525246432.txt,411482483,,106683676,,video,ms_teams,2026-04-22T09:20:16.691Z,1817089
e7d42d0c-7809-4613-b438-613c82470797,transcript_video_e7d42d0c-7809-4613-b438-613c82470797_1778525247304.txt,378056727,,56754037,,video,ms_teams,2026-04-22T08:20:10.832Z,1318272
cbb0eb6f-9948-480e-815f-bcda9e6e919f,transcript_video_cbb0eb6f-9948-480e-815f-bcda9e6e919f_1778525248102.txt,199722688,,10810425,,video,ms_teams,2026-04-21T20:10:24.436Z,3647970
3ce3d6b2-8416-4fdd-82c6-c10076b2c526,transcript_video_3ce3d6b2-8416-4fdd-82c6-c10076b2c526_1778525249823.txt,414100788,,107072559,,video,ms_teams,2026-04-21T19:51:04.271Z,3940288
83d0e598-92e1-409d-9287-54c4c51a1ee0,transcript_video_83d0e598-92e1-409d-9287-54c4c51a1ee0_1778525251633.txt,86974087,,78155732,,video,ms_teams,2026-04-21T19:40:44.008Z,326035
7add1dee-f169-4587-ba7d-1503a72478a2,transcript_video_7add1dee-f169-4587-ba7d-1503a72478a2_1778525252430.txt,414107370,,6644339,,video,ms_teams,2026-04-21T19:20:32.175Z,1404865
20e9f7b8-0db5-4175-b681-a63ff7ca35b8,transcript_video_20e9f7b8-0db5-4175-b681-a63ff7ca35b8_1778525252954.txt,414207051,,,,video,ms_teams,2026-04-21T18:20:25.746Z,1213376
37635c6d-edd9-4f2b-a9e2-1ddfe942f042,transcript_video_37635c6d-edd9-4f2b-a9e2-1ddfe942f042_1778525253728.txt,414097454,,77159294,,video,ms_teams,2026-04-21T18:20:22.858Z,1682944
00174c59-0828-4c17-80e7-f5cceeeb9fe5,transcript_video_00174c59-0828-4c17-80e7-f5cceeeb9fe5_1778525254914.txt,315185994,,12231922,,video,ms_teams,2026-04-21T17:51:03.737Z,1472128
f64f8171-bc40-44e3-8933-3482ea5f0fde,transcript_video_f64f8171-bc40-44e3-8933-3482ea5f0fde_1778525255840.txt,357517913,,73816675,,video,ms_teams,2026-04-21T17:51:02.159Z,1773249
5c195881-c97e-4981-b78c-4cfa55b78c9c,transcript_video_5c195881-c97e-4981-b78c-4cfa55b78c9c_1778525256626.txt,,,106981416,,video,ms_teams,2026-04-21T17:41:25.089Z,5434132
149977be-e9e7-4240-be98-30fb9948278e,transcript_video_149977be-e9e7-4240-be98-30fb9948278e_1778525257761.txt,41392239,,,,video,ms_teams,2026-04-21T17:41:08.419Z,843939
b6059ab1-0409-4852-b9af-e0d708078ee2,transcript_video_b6059ab1-0409-4852-b9af-e0d708078ee2_1778525258319.txt,236388630,,11310901,,video,ms_teams,2026-04-21T17:40:41.899Z,3492869
0af0d23d-e8b2-4420-805a-45dd29bc035b,transcript_video_0af0d23d-e8b2-4420-805a-45dd29bc035b_1778525258955.txt,,,73240115,,video,ms_teams,2026-04-21T17:40:24.498Z,3702171
e8ef1ee1-af82-4038-8518-b051f8e67c7a,transcript_video_e8ef1ee1-af82-4038-8518-b051f8e67c7a_1778525542755.txt,322167501,,6741840,,video,ms_teams,2026-05-11T17:41:46.001Z,957146
cd2c935c-17fd-417a-bf3f-b88e3e034175,transcript_video_cd2c935c-17fd-417a-bf3f-b88e3e034175_1778525543430.txt,415374951,,77623422,,video,ms_teams,2026-05-11T17:41:31.216Z,1535642
5bb35336-1c15-48b3-9e4e-54e17eb731ca,transcript_video_5bb35336-1c15-48b3-9e4e-54e17eb731ca_1778525544128.txt,415707338,,107266169,,video,ms_teams,2026-05-11T17:20:54.225Z,3133056
1f701dea-a9aa-4e5e-89dd-e3bb155a2607,transcript_video_1f701dea-a9aa-4e5e-89dd-e3bb155a2607_1778525545060.txt,,,11448861,,video,ms_teams,2026-05-11T17:10:52.075Z,1616877
8f272246-d6f7-485c-98a4-a5b1d8202107,transcript_video_8f272246-d6f7-485c-98a4-a5b1d8202107_1778525547767.txt,415944319,,107290628,,video,ms_teams,2026-05-11T16:51:03.543Z,2165063
a956cd49-151d-47f5-873f-31ddcabfd060,transcript_video_a956cd49-151d-47f5-873f-31ddcabfd060_1778525548394.txt,416376505,,,,video,ms_teams,2026-05-11T15:51:01.381Z,1351296
32889f59-0241-4ffa-aab5-5b6734813b81,transcript_video_32889f59-0241-4ffa-aab5-5b6734813b81_1778525549114.txt,395351813,,104272163,,video,ms_teams,2026-05-11T15:40:23.199Z,2143090
fae986e7-90ed-4ee8-9e5f-d4873c56df26,transcript_video_fae986e7-90ed-4ee8-9e5f-d4873c56df26_1778525549866.txt,238483271,,72441638,,video,ms_teams,2026-05-11T14:51:04.928Z,1384833
a4a49383-289c-4433-be7b-bdf892981786,transcript_video_a4a49383-289c-4433-be7b-bdf892981786_1778525550457.txt,416327651,,,,video,ms_teams,2026-05-11T14:51:03.876Z,2180097
9beaa7d5-7060-4e7c-bba8-2882702c8b23,transcript_video_9beaa7d5-7060-4e7c-bba8-2882702c8b23_1778525551205.txt,415317019,,107288141,,video,ms_teams,2026-05-11T14:42:34.084Z,3046059
0b69a667-806a-4f0e-ba2e-82bd66d67ab8,transcript_video_0b69a667-806a-4f0e-ba2e-82bd66d67ab8_1778525718534.txt,415952723,,,,video,ms_teams,2026-05-06T12:50:27.732Z,1245249
3425e54b-c7d3-4093-9f29-ecc0641d8dc4,transcript_video_3425e54b-c7d3-4093-9f29-ecc0641d8dc4_1778525723270.txt,12269959,,77160165,,video,ms_teams,2026-05-06T12:50:25.144Z,1460375
9d867ad6-8b71-4900-a69c-48e998fb91cf,transcript_video_9d867ad6-8b71-4900-a69c-48e998fb91cf_1778525724354.txt,415759720,,,,video,ms_teams,2026-05-06T12:40:02.955Z,629050
729ed0a1-4107-4aef-9d55-e0a9822c9813,transcript_video_729ed0a1-4107-4aef-9d55-e0a9822c9813_1778525724761.txt,409590005,,,,video,ms_teams,2026-05-06T10:50:22.091Z,954563
b1df617b-bf6f-4840-9e54-6543819eea62,transcript_video_b1df617b-bf6f-4840-9e54-6543819eea62_1778525725355.txt,236656190,,54795904,,video,ms_teams,2026-05-06T10:40:19.706Z,1987199
4ae6d8a5-bb2f-4c4b-877e-f55236eb7843,transcript_video_4ae6d8a5-bb2f-4c4b-877e-f55236eb7843_1778525726124.txt,401691728,,102354747,,video,ms_teams,2026-05-05T19:50:53.642Z,4586048
3b697935-d3d4-4efb-a001-f56f60227f06,transcript_video_3b697935-d3d4-4efb-a001-f56f60227f06_1778525727398.txt,150660440,,,,video,ms_teams,2026-05-05T19:20:40.786Z,196672
e8ef1ee1-af82-4038-8518-b051f8e67c7a,transcript_FASTER - Telerik Renewal Discussion_video_e8ef1ee1-af82-4038-8518-b051f8e67c7a_1778525790393.txt,322167501,,6741840,,video,ms_teams,2026-05-11T17:41:46.001Z,957146
cd2c935c-17fd-417a-bf3f-b88e3e034175,transcript_LM 360 Demo for Orange County Superior Court_video_cd2c935c-17fd-417a-bf3f-b88e3e034175_1778525791005.txt,415374951,,77623422,,video,ms_teams,2026-05-11T17:41:31.216Z,1535642
1f701dea-a9aa-4e5e-89dd-e3bb155a2607,transcript_Yakima County - WS_FTP to MOVEit discussion_video_1f701dea-a9aa-4e5e-89dd-e3bb155a2607_1778525792915.txt,,,11448861,,video,ms_teams,2026-05-11T17:10:52.075Z,1616877
8f272246-d6f7-485c-98a4-a5b1d8202107,transcript_Cetrom: Progress Kemp LoadMaster Product Discussion_video_8f272246-d6f7-485c-98a4-a5b1d8202107_1778525793663.txt,415944319,,107290628,,video,ms_teams,2026-05-11T16:51:03.543Z,2165063
a956cd49-151d-47f5-873f-31ddcabfd060,transcript_Craig Nicholson & Stefan Parvanov (Progress) - New Meeting_video_a956cd49-151d-47f5-873f-31ddcabfd060_1778525794486.txt,416376505,,,,video,ms_teams,2026-05-11T15:51:01.381Z,1351296
32889f59-0241-4ffa-aab5-5b6734813b81,transcript_Infrastructure Monitoring with WhatsUp Gold | InterCambio Express_video_32889f59-0241-4ffa-aab5-5b6734813b81_1778525795563.txt,395351813,,104272163,,video,ms_teams,2026-05-11T15:40:23.199Z,2143090
a4a49383-289c-4433-be7b-bdf892981786,transcript_Jonathan Kendal & Stefan Parvanov (Progress) - New Meeting_video_a4a49383-289c-4433-be7b-bdf892981786_1778525797125.txt,416327651,,,,video,ms_teams,2026-05-11T14:51:03.876Z,2180097
9beaa7d5-7060-4e7c-bba8-2882702c8b23,transcript_Kemp Loadmaster Discussion : OXY_video_9beaa7d5-7060-4e7c-bba8-2882702c8b23_1778525797872.txt,415317019,,107288141,,video,ms_teams,2026-05-11T14:42:34.084Z,3046059
81f5c86c-6633-4e93-bbf6-bc322d723159,transcript_Hershey Entertainment & Resorts Company - WhatsUp Gold discussion subscription model licensing_video_81f5c86c-6633-4e93-bbf6-bc322d723159_1778525798475.txt,311917670,,10852208,,video,ms_teams,2026-05-11T14:20:47.295Z,2581188
6b4e8a9f-49a0-43ad-ade2-969e6364106a,transcript_Chris x Telerik Meeting_video_6b4e8a9f-49a0-43ad-ade2-969e6364106a_1778525799377.txt,41585879,,,,video,ms_teams,2026-05-11T13:50:51.423Z,985438
0b69a667-806a-4f0e-ba2e-82bd66d67ab8,transcript_Your Kendo UI for Angular Trial_0b69a667-806a-4f0e-ba2e-82bd66d67ab8_2026-05-06T12:50:27.732Z.txt,415952723,,,,video,ms_teams,2026-05-06T12:50:27.732Z,1245249
3425e54b-c7d3-4093-9f29-ecc0641d8dc4,transcript_Sitefinity Integration Inquiry_3425e54b-c7d3-4093-9f29-ecc0641d8dc4_2026-05-06T12:50:25.144Z.txt,12269959,,77160165,,video,ms_teams,2026-05-06T12:50:25.144Z,1460375
9d867ad6-8b71-4900-a69c-48e998fb91cf,transcript_Alvaro and Mohammed: 15-minute Meeting_9d867ad6-8b71-4900-a69c-48e998fb91cf_2026-05-06T12:40:02.955Z.txt,415759720,,,,video,ms_teams,2026-05-06T12:40:02.955Z,629050
729ed0a1-4107-4aef-9d55-e0a9822c9813,transcript_[EXTERNAL] : RE: Payment Initiation for Kendo DevCraft Complete – Perpetual license_729ed0a1-4107-4aef-9d55-e0a9822c9813_2026-05-06T10:50:22.091Z.txt,409590005,,,,video,ms_teams,2026-05-06T10:50:22.091Z,954563
b1df617b-bf6f-4840-9e54-6543819eea62,transcript_Sync re ADU_b1df617b-bf6f-4840-9e54-6543819eea62_2026-05-06T10:40:19.706Z.txt,236656190,,54795904,,video,ms_teams,2026-05-06T10:40:19.706Z,1987199
4ae6d8a5-bb2f-4c4b-877e-f55236eb7843,transcript_ConnectWise | Sitefinity Demo_4ae6d8a5-bb2f-4c4b-877e-f55236eb7843_2026-05-05T19:50:53.642Z.txt,401691728,,102354747,,video,ms_teams,2026-05-05T19:50:53.642Z,4586048
3b697935-d3d4-4efb-a001-f56f60227f06,transcript_Marek and Arjun: 30-minute Meeting_3b697935-d3d4-4efb-a001-f56f60227f06_2026-05-05T19:20:40.786Z.txt,150660440,,,,video,ms_teams,2026-05-05T19:20:40.786Z,196672
4aa9dfde-44fc-43fd-84d0-15dfa95390ec,transcript_DevCraft and ThemeBuilder Renewals_4aa9dfde-44fc-43fd-84d0-15dfa95390ec_2026-05-05T18:41:35.962Z.txt,258992356,,74147434,,video,ms_teams,2026-05-05T18:41:35.962Z,448571
76b37454-9e33-40b5-8175-8ba648b88e77,transcript_Central 1 - Progress Demo_76b37454-9e33-40b5-8175-8ba648b88e77_2026-05-05T18:40:33.617Z.txt,,,57926131,,video,ms_teams,2026-05-05T18:40:33.617Z,3675761
8a8443da-f891-42fb-a74a-ad458a28511b,transcript_Symbol Technologies PLC - Progress Agentic RAG - Demo_2026-04-30T10:50:16.951Z.txt,,,106539941,,video,ms_teams,2026-04-30T10:50:16.951Z,2230144
e7894622-37db-4446-b03b-54c060b2e128,transcript_Telerik conversation_2026-04-30T10:40:30.351Z.txt,12503512,,6628812,,video,ms_teams,2026-04-30T10:40:30.351Z,1269250
48afc757-48ea-41cb-9858-4b3381539bc3,transcript_Harjit x Telerik Meeting_2026-04-30T08:50:32.486Z.txt,414816442,,,,video,ms_teams,2026-04-30T08:50:32.486Z,868160
ae24c84b-ccf4-410a-91f7-fcd6db529ea4,transcript_WhatsUp Gold x University of the Pacific | Working Session (NetFlow, Alerts & Trial Progress)_2026-04-29T19:40:28.958Z.txt,408474879,,105791217,,video,ms_teams,2026-04-29T19:40:28.958Z,3429445
4428e2ae-ddf5-4a9e-8587-28773863d466,transcript_Glovis Georgia | WhatsUp Gold Enterprise Plus Demo_2026-04-29T19:10:07.700Z.txt,398354823,,71085102,,video,ms_teams,2026-04-29T19:10:07.700Z,3379772
a33001dc-aa14-4741-9ea9-8e5f15845c72,transcript_WhatsUp Gold Licensing Discussion | Nucor Business Technology_2026-04-29T18:51:38.708Z.txt,413011043,,,,video,ms_teams,2026-04-29T18:51:38.708Z,1475713
f7e6b008-625a-4082-88f9-c74cc6610f8d,transcript_Washington State Department of Transportation quote review_2026-04-29T18:41:08.758Z.txt,,,10947723,,video,ms_teams,2026-04-29T18:41:08.758Z,966650
f49c9655-9f90-436b-82f1-f6a536527a06,transcript_RE: WhatsUp Gold renewal: Quadra Chemicals Ltd_2026-04-29T18:10:38.830Z.txt,321771368,,,,video,ms_teams,2026-04-29T18:10:38.830Z,556705
ac13bf63-fcce-46e2-9929-fe149554870b,transcript_Sitefinity Sync Up - Keefe Group_2026-04-29T17:51:33.546Z.txt,407126858,,106266391,,video,ms_teams,2026-04-29T17:51:33.546Z,1111873
c280ad2b-bbfd-4bec-a02a-01f14898dbff,transcript_WhatsUp Gold modules - Baltimore County Public School_2026-04-29T17:51:24.571Z.txt,376597272,,,,video,ms_teams,2026-04-29T17:51:24.571Z,1315136
e8ef1ee1-af82-4038-8518-b051f8e67c7a,transcript_FASTER - Telerik Renewal Discussion_05.11.2026-13.41.46.txt,322167501,,6741840,,video,ms_teams,2026-05-11T17:41:46.001Z,957146
cd2c935c-17fd-417a-bf3f-b88e3e034175,transcript_LM 360 Demo for Orange County Superior Court_05.11.2026-13.41.31.txt,415374951,,77623422,,video,ms_teams,2026-05-11T17:41:31.216Z,1535642
1f701dea-a9aa-4e5e-89dd-e3bb155a2607,transcript_Yakima County - WS_FTP to MOVEit discussion_05.11.2026-13.10.52.txt,,,11448861,,video,ms_teams,2026-05-11T17:10:52.075Z,1616877
8f272246-d6f7-485c-98a4-a5b1d8202107,transcript_Cetrom: Progress Kemp LoadMaster Product Discussion_05.11.2026-12.51.03.txt,415944319,,107290628,,video,ms_teams,2026-05-11T16:51:03.543Z,2165063
a956cd49-151d-47f5-873f-31ddcabfd060,transcript_Craig Nicholson & Stefan Parvanov (Progress) - New Meeting_05.11.2026-11.51.01.txt,416376505,,,,video,ms_teams,2026-05-11T15:51:01.381Z,1351296
32889f59-0241-4ffa-aab5-5b6734813b81,transcript_Infrastructure Monitoring with WhatsUp Gold | InterCambio Express_05.11.2026-11.40.23.txt,395351813,,104272163,,video,ms_teams,2026-05-11T15:40:23.199Z,2143090
a4a49383-289c-4433-be7b-bdf892981786,transcript_Jonathan Kendal & Stefan Parvanov (Progress) - New Meeting_05.11.2026-10.51.03.txt,416327651,,,,video,ms_teams,2026-05-11T14:51:03.876Z,2180097
9beaa7d5-7060-4e7c-bba8-2882702c8b23,transcript_Kemp Loadmaster Discussion : OXY_05.11.2026-10.42.34.txt,415317019,,107288141,,video,ms_teams,2026-05-11T14:42:34.084Z,3046059
81f5c86c-6633-4e93-bbf6-bc322d723159,transcript_Hershey Entertainment & Resorts Company - WhatsUp Gold discussion subscription model licensing_05.11.2026-10.20.47.txt,311917670,,10852208,,video,ms_teams,2026-05-11T14:20:47.295Z,2581188
6b4e8a9f-49a0-43ad-ade2-969e6364106a,transcript_Chris x Telerik Meeting_05.11.2026-09.50.51.txt,41585879,,,,video,ms_teams,2026-05-11T13:50:51.423Z,985438
e8ef1ee1-af82-4038-8518-b051f8e67c7a,transcript_FASTER - Telerik Renewal Discussion_05.11.2026-13.41.46.txt,322167501,,6741840,,video,ms_teams,2026-05-11T17:41:46.001Z,957146
cd2c935c-17fd-417a-bf3f-b88e3e034175,transcript_LM 360 Demo for Orange County Superior Court_05.11.2026-13.41.31.txt,415374951,,77623422,,video,ms_teams,2026-05-11T17:41:31.216Z,1535642
4bb536bb-0f00-454b-af98-8fe372fec080,transcript_Roseville Area Schools : Progress WhatsUp Gold Product Discussion_05.11.2026-13.41.12.txt,290550954,,84195107,,video,ms_teams,2026-05-11T17:41:12.301Z,3521260
ffcd0557-6fb8-4acd-af26-ead1f731c06e,transcript_Telerik - FHLBC Questions_05.11.2026-13.40.23.txt,336673694,,,,video,ms_teams,2026-05-11T17:40:23.468Z,3424863
1f701dea-a9aa-4e5e-89dd-e3bb155a2607,transcript_Yakima County - WS_FTP to MOVEit discussion_05.11.2026-13.10.52.txt,,,11448861,,video,ms_teams,2026-05-11T17:10:52.075Z,1616877
8f272246-d6f7-485c-98a4-a5b1d8202107,transcript_Cetrom: Progress Kemp LoadMaster Product Discussion_05.11.2026-12.51.03.txt,415944319,,107290628,,video,ms_teams,2026-05-11T16:51:03.543Z,2165063
a956cd49-151d-47f5-873f-31ddcabfd060,transcript_Craig Nicholson & Stefan Parvanov (Progress) - New Meeting_05.11.2026-11.51.01.txt,416376505,,,,video,ms_teams,2026-05-11T15:51:01.381Z,1351296
32889f59-0241-4ffa-aab5-5b6734813b81,transcript_Infrastructure Monitoring with WhatsUp Gold | InterCambio Express_05.11.2026-11.40.23.txt,395351813,,104272163,,video,ms_teams,2026-05-11T15:40:23.199Z,2143090
a4a49383-289c-4433-be7b-bdf892981786,transcript_Jonathan Kendal & Stefan Parvanov (Progress) - New Meeting_05.11.2026-10.51.03.txt,416327651,,,,video,ms_teams,2026-05-11T14:51:03.876Z,2180097
9beaa7d5-7060-4e7c-bba8-2882702c8b23,transcript_Kemp Loadmaster Discussion : OXY_05.11.2026-10.42.34.txt,415317019,,107288141,,video,ms_teams,2026-05-11T14:42:34.084Z,3046059
e8ef1ee1-af82-4038-8518-b051f8e67c7a,transcript_FASTER - Telerik Renewal Discussion_05.11.2026-13.41.46.txt,322167501,,6741840,,video,ms_teams,2026-05-11T17:41:46.001Z,957146
cd2c935c-17fd-417a-bf3f-b88e3e034175,transcript_LM 360 Demo for Orange County Superior Court_05.11.2026-13.41.31.txt,415374951,,77623422,,video,ms_teams,2026-05-11T17:41:31.216Z,1535642
4bb536bb-0f00-454b-af98-8fe372fec080,transcript_Roseville Area Schools : Progress WhatsUp Gold Product Discussion_05.11.2026-13.41.12.txt,290550954,,84195107,,video,ms_teams,2026-05-11T17:41:12.301Z,3521260
ffcd0557-6fb8-4acd-af26-ead1f731c06e,transcript_Telerik - FHLBC Questions_05.11.2026-13.40.23.txt,336673694,,,,video,ms_teams,2026-05-11T17:40:23.468Z,3424863
1f701dea-a9aa-4e5e-89dd-e3bb155a2607,transcript_Yakima County - WS_FTP to MOVEit discussion_05.11.2026-13.10.52.txt,,,11448861,,video,ms_teams,2026-05-11T17:10:52.075Z,1616877
8f272246-d6f7-485c-98a4-a5b1d8202107,transcript_Cetrom: Progress Kemp LoadMaster Product Discussion_05.11.2026-12.51.03.txt,415944319,,107290628,,video,ms_teams,2026-05-11T16:51:03.543Z,2165063
a956cd49-151d-47f5-873f-31ddcabfd060,transcript_Craig Nicholson & Stefan Parvanov (Progress) - New Meeting_05.11.2026-11.51.01.txt,416376505,,,,video,ms_teams,2026-05-11T15:51:01.381Z,1351296
32889f59-0241-4ffa-aab5-5b6734813b81,transcript_Infrastructure Monitoring with WhatsUp Gold | InterCambio Express_05.11.2026-11.40.23.txt,395351813,,104272163,,video,ms_teams,2026-05-11T15:40:23.199Z,2143090
a4a49383-289c-4433-be7b-bdf892981786,transcript_Jonathan Kendal & Stefan Parvanov (Progress) - New Meeting_05.11.2026-10.51.03.txt,416327651,,,,video,ms_teams,2026-05-11T14:51:03.876Z,2180097
9beaa7d5-7060-4e7c-bba8-2882702c8b23,transcript_Kemp Loadmaster Discussion : OXY_05.11.2026-10.42.34.txt,415317019,,107288141,,video,ms_teams,2026-05-11T14:42:34.084Z,3046059
81f5c86c-6633-4e93-bbf6-bc322d723159,transcript_Hershey Entertainment & Resorts Company - WhatsUp Gold discussion subscription model licensing_05.11.2026-10.20.47.txt,311917670,,10852208,,video,ms_teams,2026-05-11T14:20:47.295Z,2581188
6b4e8a9f-49a0-43ad-ade2-969e6364106a,transcript_Chris x Telerik Meeting_05.11.2026-09.50.51.txt,41585879,,,,video,ms_teams,2026-05-11T13:50:51.423Z,985438
9bd8c1e2-0dbb-4373-b2c1-353d6bc09b6a,transcript_Orebro Bostader AB and Progress - MOVEit Automation PoC_05.11.2026-08.20.23.txt,415193565,,100101441,,video,ms_teams,2026-05-11T12:20:23.398Z,1187457
d53119bb-bf8c-4013-b107-cb70a2ff2042,transcript_Sync on Masdar Chatbot_05.11.2026-07.40.18.txt,404641344,,86227955,,video,ms_teams,2026-05-11T11:40:18.095Z,3081307
517af834-c412-4cef-afdc-578fe97696b4,transcript_Quick alignment: DFM x Sitefinity_05.11.2026-06.55.08.txt,343182260,,54493452,,video,ms_teams,2026-05-11T10:55:08.178Z,2420481
72088a55-e240-4574-8baa-3db982b19ad4,transcript_MSY - ShareFile Presentation And Demo_05.11.2026-05.40.31.txt,377995760,,11315686,,video,ms_teams,2026-05-11T09:40:31.510Z,4399098
7fa47135-7a0a-4fb5-9521-ef98a56aa028,transcript_Sitefinity x GDC - renewal discussion_05.11.2026-05.20.21.txt,409718498,,6867537,,video,ms_teams,2026-05-11T09:20:21.433Z,789825
9c09365c-69b9-477f-91ad-e83c2b977867,transcript_Sitefinity x Railpen - renewal discussion_05.11.2026-04.50.17.txt,317157294,,59739190,,video,ms_teams,2026-05-11T08:50:17.833Z,1162438
f3ad5901-18ac-4734-9197-3492d3853667,transcript_Shani Zafrani-Grinberg & Georgi Georgiev (Progress) - New shared meeting type_05.11.2026-04.05.11.txt,415681486,,,,video,ms_teams,2026-05-11T08:05:11.249Z,978688
8e34662e-3924-4206-b6bd-53e8bc5b89ff,transcript_Progress Software for IBC.COM_05.10.2026-21.20.14.txt,199842212,,,,video,ms_teams,2026-05-11T01:20:14.586Z,1303813
c44e00fb-399e-4fe3-9b1d-03de03d71245,transcript_Telerik Discussion_05.08.2026-13.41.18.txt,33810411,,6660584,,video,ms_teams,2026-05-08T17:41:18.440Z,1119692
aa91a61f-ce08-49c2-b29f-587a5771a9d9,transcript_Telerik Licensing Discussion_05.08.2026-13.20.26.txt,,,88096036,,video,ms_teams,2026-05-08T17:20:26.219Z,795136
5104e836-1cc3-4335-b2f4-261d3ba0907e,transcript_American Equipment | WhatsUp Gold - PoC Setup_05.08.2026-12.41.15.txt,,,106722090,,video,ms_teams,2026-05-08T16:41:15.477Z,3267482
e223e524-77e2-4110-a459-b5b78210eced,transcript_CoAction | Progress Chef_05.08.2026-11.41.00.txt,,,105145999,,video,ms_teams,2026-05-08T15:41:00.013Z,1136335
f10ca05f-53ef-4235-8995-53fdf122b275,transcript_Flywheel - Co-MKTG cadence_05.08.2026-10.41.18.txt,409630306,,6626256,,video,ms_teams,2026-05-08T14:41:18.797Z,1779083
ac218d1b-e992-4915-8ad6-b16e580a7cc6,transcript_Telerik Renewal Conversation_05.08.2026-10.40.39.txt,344385251,,6887552,,video,ms_teams,2026-05-08T14:40:39.796Z,785453
0b202e9c-7648-4976-a1ed-c72df4d9e290,transcript_PBS Systems - Progress Agentic RAG - Trial Setup_05.08.2026-10.40.36.txt,415978776,,94534457,,video,ms_teams,2026-05-08T14:40:36.862Z,5942283
7a77c11b-e082-4014-a195-a6211ae3915d,transcript_CIE : Progress Kemp LoadMaster Product Discussion_05.08.2026-10.20.54.txt,399851506,,107321944,,video,ms_teams,2026-05-08T14:20:54.640Z,1497473
885a5b04-9dbc-4fe3-a63e-7ded6136e2c3,transcript_SmarterCommerce - PAR call_05.08.2026-10.10.49.txt,,,9289382,,video,ms_teams,2026-05-08T14:10:49.856Z,2200918
5bc35fc1-66c0-4ff2-8eaf-a2f9f27ac01e,transcript_Sree Don Check in_05.08.2026-09.50.41.txt,408664314,,106171480,,video,ms_teams,2026-05-08T13:50:41.536Z,564032
2bb74519-6f8c-4c3a-b8ad-2848b64b835d,transcript_Telerik & Vappiani_05.08.2026-09.50.38.txt,273244092,,77955352,,video,ms_teams,2026-05-08T13:50:38.323Z,1573953
dbc316c9-8ed4-4e2e-9efb-d5759b1bbb15,transcript_University Hospitals - Telerik Renewal Discussion_05.08.2026-09.41.17.txt,12529426,,6623624,,video,ms_teams,2026-05-08T13:41:17.617Z,1500762
7f283c3b-1eed-4b1e-b16a-c263a5ffbb65,transcript_Howard University : Progress WhatsUp Gold Product Discussion_05.08.2026-09.10.28.txt,415719801,,88384853,,video,ms_teams,2026-05-08T13:10:28.512Z,680064
